root,emotion,duration,actor,condition,microphone
./studio013/con/s013_con_actor025_script3_2_4b.flac,Sad,7.491995464852608,actor025,studio,con
./studio013/con/s013_con_actor025_script3_2_5a.flac,Frustrated,4.651995464852607,actor025,studio,con
./studio013/con/s013_con_actor026_impro1_6.flac,Angry,9.276009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_2.flac,Angry,7.623990929705215,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_8.flac,Angry,2.6350113378684807,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_11.flac,Angry,6.011995464852608,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_13.flac,Angry,7.541995464852608,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_12.flac,Angry,6.975011337868481,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_16.flac,Angry,0.5270068027210885,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_15.flac,Angry,10.929002267573695,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_14.flac,Angry,0.6080045351473923,actor026,studio,con
./studio013/con/s013_con_actor026_impro1_18.flac,Angry,7.552993197278911,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_2.flac,Happy,3.9370068027210885,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_7.flac,Happy,2.9180045351473924,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_11.flac,Happy,1.8850113378684807,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_13.flac,Happy,3.170997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_10.flac,Happy,2.93,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_19.flac,Happy,2.868004535147392,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_15.flac,Happy,3.5729931972789117,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_16.flac,Happy,4.68,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_17.flac,Happy,3.2209977324263037,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_21.flac,Happy,0.9509977324263038,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_20.flac,Happy,1.6329931972789116,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_22.flac,Happy,4.2109977324263035,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_28.flac,Frustrated,4.776009070294784,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_32.flac,Happy,3.3270068027210886,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_33.flac,Happy,0.5760090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_31.flac,Happy,4.065011337868481,actor026,studio,con
./studio013/con/s013_con_actor026_impro2_36.flac,Happy,6.262993197278911,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_4.flac,Neutral,2.3650113378684807,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_2.flac,Neutral,1.8509977324263038,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_1.flac,Neutral,3.7029931972789116,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_3.flac,Neutral,1.1660090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_9.flac,Neutral,3.6339909297052153,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_8.flac,Neutral,0.6860090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_7.flac,Neutral,1.6460090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_5.flac,Neutral,5.381995464852608,actor026,studio,con
./studio013/con/s013_con_actor026_impro3_6.flac,Neutral,5.690997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_2.flac,Neutral,0.9619954648526077,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_3.flac,Neutral,1.6760090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_1.flac,Frustrated,1.0039909297052154,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_15.flac,Neutral,2.7209977324263037,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_16.flac,Frustrated,1.8319954648526078,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_18.flac,Neutral,1.18,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_21.flac,Frustrated,1.8939909297052153,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_26.flac,Frustrated,2.999002267573696,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_22.flac,Frustrated,5.096009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_impro4_25.flac,Frustrated,3.6880045351473925,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_1.flac,Sad,1.0760090702947847,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_11.flac,Sad,4.956009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_8.flac,Sad,1.3550113378684807,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_12.flac,Sad,1.9350113378684808,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_17.flac,Sad,4.025011337868481,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_19.flac,Sad,3.8390022675736963,actor026,studio,con
./studio013/con/s013_con_actor026_impro5_21.flac,Sad,2.9180045351473924,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_2b.flac,Angry,3.87,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_1b.flac,Neutral,4.37,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_1a.flac,Neutral,4.781995464852607,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_3b.flac,Happy,5.077006802721089,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_5a.flac,Frustrated,6.296009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_4b.flac,Frustrated,6.310997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_3a.flac,Neutral,4.233990929705215,actor026,studio,con
./studio013/con/s013_con_actor026_script1_1_5b.flac,Frustrated,6.772993197278912,actor026,studio,con
./studio013/con/s013_con_actor026_script1_2_1b.flac,Neutral,4.740997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_script1_2_1a.flac,Neutral,4.666009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_script1_2_2b.flac,Angry,4.590997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_1b.flac,Neutral,3.8960090702947845,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_1a.flac,Neutral,3.9470068027210883,actor026,studio,con
./studio013/con/s013_con_actor026_script1_2_5b.flac,Frustrated,7.149002267573696,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_2a.flac,Frustrated,4.173990929705216,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_3a.flac,Neutral,4.25501133786848,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_2b.flac,Angry,4.3350113378684805,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_4b.flac,Sad,6.260997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_script2_2_1a.flac,Neutral,4.283990929705215,actor026,studio,con
./studio013/con/s013_con_actor026_script2_2_1b.flac,Neutral,4.142993197278911,actor026,studio,con
./studio013/con/s013_con_actor026_script2_1_5b.flac,Frustrated,6.240997732426304,actor026,studio,con
./studio013/con/s013_con_actor026_script2_2_2a.flac,Neutral,3.9329931972789116,actor026,studio,con
./studio013/con/s013_con_actor026_script2_2_3a.flac,Neutral,4.87,actor026,studio,con
./studio013/con/s013_con_actor026_script2_2_4b.flac,Sad,6.056009070294785,actor026,studio,con
./studio013/con/s013_con_actor026_script3_1_2a.flac,Frustrated,5.2680045351473925,actor026,studio,con
./studio013/con/s013_con_actor026_script3_1_5b.flac,Sad,6.341995464852608,actor026,studio,con
./studio013/con/s013_con_actor026_script3_2_2a.flac,Frustrated,5.348004535147393,actor026,studio,con
./studio013/con/s013_con_actor026_script3_2_1a.flac,Neutral,5.87,actor026,studio,con
./studio013/con/s013_con_actor026_script3_2_2b.flac,Angry,5.218004535147393,actor026,studio,con
./studio013/con/s013_con_actor026_script3_2_5b.flac,Frustrated,7.846009070294785,actor026,studio,con
./studio014/con/s014_con_actor027_impro1_1.flac,Neutral,2.889002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_2.flac,Neutral,2.6339909297052153,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_6.flac,Neutral,2.209002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_9.flac,Neutral,1.9539909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_5.flac,Neutral,1.1050113378684807,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_7.flac,Neutral,1.6150113378684807,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_8.flac,Neutral,1.6139909297052155,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_12.flac,Neutral,1.9539909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_11.flac,Neutral,1.7839909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_15.flac,Neutral,1.7839909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_10.flac,Neutral,1.529002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_14.flac,Neutral,2.6339909297052153,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_13.flac,Neutral,2.888004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_17.flac,Neutral,3.908004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_20.flac,Neutral,2.209002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_21.flac,Neutral,3.4829931972789114,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_19.flac,Neutral,1.9080045351473922,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_1.flac,Happy,3.2919954648526075,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_2.flac,Happy,1.4439909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_23.flac,Neutral,1.2739909297052154,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_22.flac,Neutral,1.36,actor027,studio,con
./studio014/con/s014_con_actor027_impro1_25.flac,Neutral,2.9739909297052156,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_3.flac,Happy,1.6780045351473922,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_7.flac,Happy,9.302993197278912,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_6.flac,Happy,5.012993197278911,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_4.flac,Happy,7.942993197278912,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_11.flac,Happy,7.263990929705216,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_8.flac,Happy,7.560997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_10.flac,Happy,10.11,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_12.flac,Happy,2.420997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_9.flac,Happy,5.055011337868481,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_15.flac,Happy,12.829002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_13.flac,Happy,4.54501133786848,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_14.flac,Happy,2.5060090702947844,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_16.flac,Happy,9.982993197278912,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_19.flac,Happy,2.379002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro2_22.flac,Happy,1.8270068027210884,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_1.flac,Sad,2.4039909297052153,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_9.flac,Sad,2.6609977324263037,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_8.flac,Sad,4.720997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_11.flac,Sad,10.901995464852607,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_14.flac,Sad,2.4029931972789114,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_12.flac,Sad,2.4890022675736962,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_10.flac,Sad,5.321995464852607,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_13.flac,Sad,6.180997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_impro4_2.flac,Frustrated,21.333990929705216,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_15.flac,Sad,4.378004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_impro4_3.flac,Angry,2.5150113378684806,actor027,studio,con
./studio014/con/s014_con_actor027_impro3_16.flac,Sad,13.82,actor027,studio,con
./studio014/con/s014_con_actor027_impro4_6.flac,Frustrated,7.979002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro4_13.flac,Angry,3.209002267573696,actor027,studio,con
./studio014/con/s014_con_actor027_impro4_20.flac,Frustrated,3.8160090702947844,actor027,studio,con
./studio014/con/s014_con_actor027_impro5_1.flac,Sad,10.693990929705215,actor027,studio,con
./studio014/con/s014_con_actor027_impro5_3.flac,Frustrated,34.33299319727891,actor027,studio,con
./studio014/con/s014_con_actor027_impro5_4.flac,Sad,8.253990929705216,actor027,studio,con
./studio014/con/s014_con_actor027_impro5_2.flac,Sad,37.33501133786848,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_1b.flac,Neutral,4.658004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_1a.flac,Neutral,4.56,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_3a.flac,Sad,6.350997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_4a.flac,Sad,8.28299319727891,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_2b.flac,Angry,3.5419954648526075,actor027,studio,con
./studio014/con/s014_con_actor027_script1_1_4b.flac,Sad,8.495011337868482,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_1b.flac,Neutral,5.108004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_1a.flac,Neutral,5.5009977324263035,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_3b.flac,Happy,4.388004535147393,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_4a.flac,Sad,6.467006802721088,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_2b.flac,Angry,3.6670068027210885,actor027,studio,con
./studio014/con/s014_con_actor027_script1_2_4b.flac,Sad,4.535011337868481,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_1a.flac,Neutral,6.073990929705215,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_1b.flac,Neutral,6.308004535147393,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_4a.flac,Sad,9.150997732426303,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_2b.flac,Angry,3.6019954648526076,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_1a.flac,Neutral,5.717006802721088,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_4b.flac,Sad,8.42,actor027,studio,con
./studio014/con/s014_con_actor027_script2_1_5a.flac,Frustrated,5.833990929705215,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_3a.flac,Happy,7.281995464852607,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_2a.flac,Frustrated,5.717006802721088,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_2b.flac,Angry,4.031995464852607,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_3b.flac,Happy,4.935011337868481,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_1b.flac,Neutral,5.898004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_4b.flac,Sad,5.897006802721088,actor027,studio,con
./studio014/con/s014_con_actor027_script2_2_4a.flac,Sad,6.62,actor027,studio,con
./studio014/con/s014_con_actor027_script3_1_1b.flac,Neutral,6.416009070294785,actor027,studio,con
./studio014/con/s014_con_actor027_script3_1_1a.flac,Neutral,6.261995464852608,actor027,studio,con
./studio014/con/s014_con_actor027_script3_1_4b.flac,Sad,7.943990929705215,actor027,studio,con
./studio014/con/s014_con_actor027_script3_1_5a.flac,Sad,7.040997732426304,actor027,studio,con
./studio014/con/s014_con_actor027_script3_1_4a.flac,Sad,8.721995464852608,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_1a.flac,Neutral,6.365011337868481,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_2b.flac,Angry,4.662993197278912,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_2a.flac,Frustrated,4.8290022675736965,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_4b.flac,Sad,11.915011337868481,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_3b.flac,Sad,6.4990022675736965,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_4a.flac,Sad,9.388004535147392,actor027,studio,con
./studio014/con/s014_con_actor027_script3_2_5b.flac,Frustrated,10.831995464852607,actor027,studio,con
./studio015/con/s015_con_actor030_impro1_1.flac,Angry,2.789002267573696,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_3.flac,Angry,10.980997732426303,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_2.flac,Angry,5.346009070294785,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_4.flac,Angry,3.4239909297052153,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_7.flac,Angry,16.62,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_6.flac,Angry,3.5090022675736963,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_5.flac,Angry,2.3270068027210886,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_8.flac,Angry,4.318004535147392,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_9.flac,Angry,8.298004535147392,actor030,studio,con
./studio015/con/s015_con_actor030_impro1_10.flac,Angry,4.057006802721088,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_3.flac,Happy,0.5529931972789116,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_8.flac,Angry,0.7290022675736961,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_14.flac,Happy,9.61299319727891,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_12.flac,Happy,8.05,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_13.flac,Happy,0.5539909297052155,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_19.flac,Happy,2.41,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_18.flac,Happy,1.1270068027210884,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_15.flac,Happy,16.7,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_21.flac,Happy,1.2829931972789115,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_17.flac,Happy,1.0139909297052154,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_1.flac,Neutral,4.9990022675736965,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_24.flac,Happy,0.6209977324263039,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_23.flac,Happy,2.2970068027210884,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_22.flac,Happy,0.7760090702947846,actor030,studio,con
./studio015/con/s015_con_actor030_impro2_25.flac,Happy,5.36,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_5.flac,Neutral,1.3,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_3.flac,Neutral,21.039002267573697,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_4.flac,Neutral,0.7909977324263039,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_9.flac,Neutral,11.68,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_7.flac,Neutral,0.8160090702947845,actor030,studio,con
./studio015/con/s015_con_actor030_impro3_8.flac,Neutral,2.525011337868481,actor030,studio,con
./studio015/con/s015_con_actor030_impro4_2.flac,Neutral,1.25,actor030,studio,con
./studio015/con/s015_con_actor030_impro4_1.flac,Frustrated,7.220997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_impro4_3.flac,Frustrated,12.029002267573697,actor030,studio,con
./studio015/con/s015_con_actor030_impro4_4.flac,Frustrated,11.0,actor030,studio,con
./studio015/con/s015_con_actor030_impro5_3.flac,Sad,2.2050113378684806,actor030,studio,con
./studio015/con/s015_con_actor030_impro5_5.flac,Sad,26.49,actor030,studio,con
./studio015/con/s015_con_actor030_impro5_6.flac,Sad,10.46501133786848,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_2b.flac,Angry,4.3539909297052155,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_1b.flac,Neutral,3.558004535147392,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_1a.flac,Neutral,3.605011337868481,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_3b.flac,Happy,3.230997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_5a.flac,Frustrated,5.168004535147392,actor030,studio,con
./studio015/con/s015_con_actor030_script1_1_3a.flac,Happy,3.8980045351473924,actor030,studio,con
./studio015/con/s015_con_actor030_script1_2_3b.flac,Happy,4.735011337868481,actor030,studio,con
./studio015/con/s015_con_actor030_script1_2_3a.flac,Happy,4.087006802721088,actor030,studio,con
./studio015/con/s015_con_actor030_script1_2_4b.flac,Sad,5.6860090702947845,actor030,studio,con
./studio015/con/s015_con_actor030_script1_2_4a.flac,Sad,6.656009070294784,actor030,studio,con
./studio015/con/s015_con_actor030_script1_2_5b.flac,Frustrated,3.340997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_1a.flac,Neutral,4.581995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_3a.flac,Happy,4.260997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_2b.flac,Angry,4.833990929705215,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_1b.flac,Neutral,4.616009070294784,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_4b.flac,Sad,6.952993197278912,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_5b.flac,Frustrated,4.991995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_4a.flac,Sad,8.673990929705216,actor030,studio,con
./studio015/con/s015_con_actor030_script2_1_3b.flac,Happy,3.729002267573696,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_1a.flac,Neutral,5.057006802721088,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_3a.flac,Happy,5.2490022675736965,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_1b.flac,Neutral,4.581995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_3b.flac,Happy,5.016009070294785,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_4b.flac,Sad,7.423990929705216,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_1a.flac,Neutral,4.8290022675736965,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_5b.flac,Frustrated,5.680997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script2_2_4a.flac,Sad,7.890997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_2b.flac,Angry,4.5429931972789115,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_1b.flac,Neutral,4.798004535147392,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_2a.flac,Frustrated,4.4170068027210885,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_3a.flac,Happy,5.671995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_3b.flac,Happy,8.020997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_4a.flac,Sad,6.381995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_5b.flac,Frustrated,6.350997732426304,actor030,studio,con
./studio015/con/s015_con_actor030_script3_1_4b.flac,Sad,7.222993197278911,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_2b.flac,Angry,5.337006802721088,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_1b.flac,Neutral,4.847006802721088,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_1a.flac,Neutral,4.846009070294785,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_3b.flac,Happy,7.303990929705216,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_5a.flac,Frustrated,5.451995464852608,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_4b.flac,Sad,8.470997732426303,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_4a.flac,Sad,6.14,actor030,studio,con
./studio015/con/s015_con_actor030_script3_2_5b.flac,Frustrated,6.7890022675736965,actor030,studio,con
./studio016/con/s016_con_actor031_impro1_2.flac,Neutral,0.56,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_1.flac,Neutral,0.57,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_7.flac,Neutral,2.0109977324263038,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_6.flac,Neutral,2.3170068027210884,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_3.flac,Neutral,1.7680045351473923,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_4.flac,Neutral,0.5860090702947846,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_5.flac,Neutral,1.1660090702947845,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_8.flac,Neutral,1.4829931972789117,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_12.flac,Neutral,4.243990929705215,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_10.flac,Neutral,2.4170068027210885,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_13.flac,Neutral,3.605011337868481,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_9.flac,Neutral,1.2250113378684808,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_11.flac,Neutral,0.6229931972789116,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_19.flac,Neutral,1.32,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_18.flac,Neutral,1.52,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_16.flac,Neutral,3.5260090702947844,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_14.flac,Neutral,4.432993197278911,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_15.flac,Neutral,17.988004535147393,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_17.flac,Neutral,1.5409977324263038,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_21.flac,Neutral,10.456009070294785,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_23.flac,Neutral,5.515011337868481,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_20.flac,Neutral,3.620997732426304,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_3.flac,Happy,4.909002267573696,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_2.flac,Happy,1.27,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_4.flac,Happy,2.1960090702947848,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_25.flac,Neutral,2.729002267573696,actor031,studio,con
./studio016/con/s016_con_actor031_impro1_24.flac,Neutral,20.785011337868482,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_8.flac,Happy,4.047006802721088,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_5.flac,Happy,27.020997732426302,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_18.flac,Happy,2.8529931972789115,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_17.flac,Happy,0.6250113378684807,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_16.flac,Happy,4.5639909297052155,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_15.flac,Neutral,12.31501133786848,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_20.flac,Neutral,1.0980045351473924,actor031,studio,con
./studio016/con/s016_con_actor031_impro2_23.flac,Neutral,8.149002267573696,actor031,studio,con
